Ch1,Ch2,Ch3,Ch4,Label
-22.259884536266327,72.04543274641037,2.2738591730594635,24.653420507907867,rest
80.66216224431992,123.26710253953934,6.8215775191783905,-92.62984210252762,rest
-50.74296259880066,64.38611763715744,4.188687950372696,99.57109642028809,rest
-78.98668706417084,50.26425540447235,2.1541823744773865,90.59533652663231,rest
69.53221997618675,113.69295865297318,15.438307017087936,-98.61368203163147,rest
-2.6328895688056946,87.24438616633415,13.403801441192627,25.251804500818253,rest
-92.03145810961723,39.97205072641373,-1.6754751801490784,137.5086415708065,rest
22.858268529176712,93.94628688693047,16.87442860007286,-57.08583292365074,rest
54.572620153427124,113.33392825722694,22.379561334848404,-48.58878022432327,rest
-85.32955738902092,44.75912266969681,4.069011151790619,151.6305038034916,rest
-26.328895688056946,70.25028076767921,2.7525663673877716,19.148287773132324,rest
70.72898796200752,117.52261620759964,17.951519787311554,-90.35598292946815,rest
-54.33326655626297,67.01900720596313,2.0345055758953094,98.9727124273777,rest
-75.39638310670853,49.665871411561966,6.8215775191783905,94.42499408125877,rest
66.1812696158886,113.45360505580902,23.576329320669174,-87.36406296491623,rest
1.5557983815670013,87.00503256917,11.488972663879395,30.51758363842964,rest
-101.36624839901924,35.663685977458954,4.188687950372696,136.19219678640366,rest
29.679846048355103,95.50208526849747,17.233458995819092,-48.58878022432327,rest
59.95807608962059,114.88972663879395,17.233458995819092,-46.79362824559212,rest
-88.20180055499077,42.844293892383575,2.1541823744773865,138.5857327580452,rest
-30.63726043701172,64.74514803290367,1.9148287773132324,28.363401263952255,rest
76.23412069678307,120.03582897782326,13.762831836938858,-98.73335883021355,rest
-48.22974982857704,64.6254712343216,7.419961512088776,98.01529803872108,rest
-73.72090792655945,49.18716421723366,5.62480953335762,96.45949965715408,rest
67.61739119887352,115.60778743028641,22.379561334848404,-91.43307411670685,rest
2.5132127702236176,92.62984210252762,8.736406296491623,22.49923813343048,rest
-102.80236998200417,37.93754515051842,4.42804154753685,134.27736800909042,rest
15.438307017087936,89.87727573513985,20.225378960371017,-55.769388139247894,rest
66.42062321305275,115.00940343737602,18.190873384475708,-42.12623310089111,rest
-87.4837397634983,45.716537058353424,2.8722431659698486,138.94476315379143,rest
-28.1240476667881,67.85674479603767,21.063116550445557,17.233458995819092,rest
81.38022303581238,120.63421297073364,16.87442860007286,-88.44115415215492,rest
-49.06748741865158,58.8809849023819,0.8377375900745392,93.82661008834839,rest
